"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"329","The surge in hate crimes we have seen across the country, including New York, is a call to action.

Today I'm launc… https://t.co/Z465FINGSk",FALSE,192,NA,2020-02-27 18:12:06,TRUE,NA,"1233092458587860993",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","NYGovCuomo",63,FALSE,FALSE,NA,NA
"330","Multiple innocent people were killed in yet another mass shooting, this time in Milwaukee. My heart breaks for the… https://t.co/d7N1MdXI6T",FALSE,221,NA,2020-02-27 00:23:46,TRUE,NA,"1232823604162813952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NYGovCuomo",49,FALSE,FALSE,NA,NA
"331","Today Congress moved one step closer to correcting a shameful omission in federal civil rights law by passing legis… https://t.co/D79UKqEUCx",FALSE,157,NA,2020-02-26 22:17:57,TRUE,NA,"1232791942481752064",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",47,FALSE,FALSE,NA,NA
"332","It's ridiculous how much more women will spend on shampoo, razors, and other products because of the #PinkTax. Thes… https://t.co/UzFOdFCQrR",FALSE,245,NA,2020-02-26 21:39:29,TRUE,NA,"1232782262028193792",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",51,FALSE,FALSE,NA,NA
"333","There are still zero confirmed cases of COVID-19 in NYS. 26 samples have been tested by CDC and came back negative.… https://t.co/04KeWM5pk5",FALSE,104,"NYGovCuomo",2020-02-26 19:30:20,TRUE,"1232749757271068673","1232749758361538561","232268199","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",29,FALSE,FALSE,NA,NA
"334","This is not a situation that should cause undue fear among New Yorkers.

For perspective, we've had 17,000 people i… https://t.co/tr7UjqfhSn",FALSE,70,"NYGovCuomo",2020-02-26 19:30:20,TRUE,"1232749756268544001","1232749757271068673","232268199","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",24,FALSE,FALSE,NA,NA
"335","Additionally, @HealthNYGov will convene conferences with local health departments and hospitals statewide to review… https://t.co/Y63cMy1kdY",FALSE,21,"NYGovCuomo",2020-02-26 19:30:19,TRUE,"1232749755169636361","1232749756268544001","232268199","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",3,FALSE,FALSE,NA,NA
"336","A new $40 million emergency appropriation will allow @HealthNYGov to hire additional staff and procure equipment an… https://t.co/yRNaBMcjrV",FALSE,26,"NYGovCuomo",2020-02-26 19:30:19,TRUE,"1232749754070814722","1232749755169636361","232268199","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",3,FALSE,FALSE,NA,NA
"337","As we see the novel #coronavirus spread, we are continuing to take all necessary precautions to protect New Yorkers… https://t.co/wjBzX7Mjb7",FALSE,157,NA,2020-02-26 19:30:19,TRUE,NA,"1232749754070814722",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",37,FALSE,FALSE,NA,NA
"338","Gov. Cuomo Holds Briefing on COVID-19 Coronavirus https://t.co/3ViYuD9ZLw",FALSE,98,NA,2020-02-26 18:45:29,FALSE,NA,"1232738473246781440",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","NYGovCuomo",53,FALSE,FALSE,NA,NA
"339","New Yorkers shouldn't have to worry about job security because they are sick. #PaidSickLeave is a right everyone sh… https://t.co/auO8HIW0lV",FALSE,90,NA,2020-02-26 15:30:08,TRUE,NA,"1232689308320043008",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",32,FALSE,FALSE,NA,NA
"340","Transgender people face discrimination and violence every single day. And too often, it’s fatal.

My heart goes out… https://t.co/RqPD9R7K2h",FALSE,109,NA,2020-02-25 21:30:48,TRUE,NA,"1232417687650869252",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",23,FALSE,FALSE,NA,NA
"341","Honored to be joined by @OfficialMLK3 and hundreds of faith leaders from across New York to spread the word about t… https://t.co/x8ZgFRwfqp",FALSE,87,NA,2020-02-25 20:31:59,TRUE,NA,"1232402884731572224",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","NYGovCuomo",38,FALSE,FALSE,NA,NA
"342","Katherine Johnson was a trailblazer and a true American hero. She broke down racial barriers and leaves behind a le… https://t.co/ftKyeDFOPa",FALSE,109,NA,2020-02-24 18:44:36,TRUE,NA,"1232013475205042178",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",30,FALSE,FALSE,NA,NA
"343","Bomb threats were made by email today against multiple Jewish Community Centers across NY.

At @AlbanyJCC, police e… https://t.co/5VZp4NQoIf",FALSE,297,NA,2020-02-23 18:53:30,TRUE,NA,"1231653326472830987",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",159,FALSE,FALSE,NA,NA
"344","My thoughts are with @GovMurphy and his entire family as we wish him a full and speedy recovery. NY has your back,… https://t.co/fzawHEEGZZ",FALSE,456,NA,2020-02-23 03:38:31,TRUE,NA,"1231423064015097857",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",58,FALSE,FALSE,NA,NA
